list_name,name,label::English,label::Arabic,filter,
health_barriers,cost,Cost of services and/or medicine was too high,???? ????? ??????? ? / ?? ?????? ?????? ??????,,
health_barriers,unqualified_staff,Did not get access to qualified health staff at the health facility,?? ?????  ?????? ??? ???????? ??????? ???????? ?? ?????? ?????,,
health_barriers,refused_treatment,Medical staff refused treatment without any explanation,??? ?????? ????? ?????? ??? ?? ?????,,
health_barriers,no_medicine,No medicine available at health facility / pharmacy,?? ???? ???? ????? ?? ??????? ?????? / ????????,,
health_barriers,not_inclusive,Health services not inclusive of people with disabilities,??????? ?????? ?? ???? ??????? ??? ???????,,
health_barriers,no_offered_treatment,No treatment available for my disease at the health facility,?? ???? ???? ????? ????? ?? ??????? ??????,,
health_barriers,civ_docs_problems,Problems with civil documents,????? ?? ??????? ???????,,
health_barriers,no_referral_phc,Public health clinic did not provide referral,????? ????? ?????? ?? ???? ???????,,
health_barriers,phc_closed,Public health clinic not open,????? ????? ?????? ???? ??????,,
health_barriers,distance_to_treatmentcenter,The treatment center was too far away / Transportation constraints,??? ???? ?????? ????? ??? / ???? ?????,,
health_barriers,not_access,"None applicable, have not tried to access health services recently","?? ????? ? ?? ????? ?????? ??? ??????? ?????? ??????",,
,,,,,
health_events,conflict_related,"Conflict-related injury (gunshot, mines, shrapnel, etc.)","???????? ???????? ??????? (????? ????? ? ????? ? ????? ? ???)",,
health_events,communicable,"Communicable disease (vaccine-preventable, water-borne, vector-borne, food-borne)","??????? ??????? (???? ???? ??????? ???? ??????? ? ????? ?????? ?????? ? ????? ?????? ?????? ??????? ? ????? ?????? ???????)",,
health_events,chronic,"Chronic health condition (heart disease, cancer, lung disease, diabetes, renal deseases)",?????? ?????? ??????? (????? ????? ???????? ?????? ????? ??????? ?????? ?????),,
health_events,other,Other health issue (specify),????? ???? ???? (???),,
health_events,none,None,?????,,
,,,,,
reasons_not_attend,school_closed,"School stopped functioning and is now closed (Examples include: Occupied by armed forces, Partially damaged, Totally damaged, Occupied by displaced persons, Lack of students)","????? ??????? ?? ????? ??? ???? ????? (?? ??????? ??? ???: ?????? ?? ??? ?????? ??????? ? ?????? ?????? ? ?????? ?????? ? ?????? ?? ??? ???????? ? ??? ??????)",,
reasons_not_attend,not_safe,"Going or attending school is not safe (Examples include: it is unsafe to travel or go to school, Fear of recruitment in/on way to school, Fear of bombing, Fear of violence against children at school (corporal punishment, harassment by teachers and other students, bullying, etc.), Fear of abduction in/on way to school)","?????? ??? ??????? ?? ?????? ???? ??? ??? (???? ??????? ?? ???: ?? ??? ????? ????? ?? ?????? ??? ??????? ? ????? ?? ??????? ?? / ?? ?????? ??? ??????? ? ????? ?? ????? ? ????? ?? ????? ?? ??????? ?? ??????? (?????? ?????? ? ?????? ?? ??? ???????? ? ?????? ??????? ? ??????? ?? ??????? ? ??? ??? ???) ? ????? ?? ???????? ?? / ?? ?????? ??? ???????)",,
reasons_not_attend,cannot_afford,"We can’t afford to pay for the school related expenses (Examples include: Cannot afford to pay for the school fees (e.g. school supplies, tuition, textbook, food, uniforms, etc.), Cannot afford to pay for transport)","?? ?????? ???? ????? ???????? ??? ????? ???????? (???? ???????: ?? ?????? ??? ?????? ???????? (??? ??????? ???????? ? ?????? ???????? ? ????? ???????? ? ?????? ? ???? ?????? ? ???) ? ?? ?????? ??? ?????? ?????)",,
reasons_not_attend,impossible_to_enrol,"We are not able to register or enrol our children in the school (Examples include: Lack of documentation to enrol child, Recently or continuous movement to different locations, Newly arrived at location and have yet to enrol/register, Unable to enrol school due to discrimination, Poor performance/dismissed)","?? ?????? ????? ??????? ?? ??????? (???? ???????: ??? ???? ????? ?????? ??????? ?? ???????? ?????? ?? ???? ?????? ??? ????? ?????? ? ?????? ?????? ??? ?????? ??? ??? ??????? ??? ???? ? ??? ???? ??? ????? ??????? ???? ??????? ? ?????? ?????? / ???????)",,
reasons_not_attend,cannot_go_physically,"Our children can’t physically go to the school (Examples include: Disability (of child), Traumatization (of child), School is too far away, No transport available to bring to school, No fuel available to bring to school, Child ill, disabled or unhealthy, Child is too young)","?? ???? ???????? ?????? ??? ??????? ?????? (?? ??????? ??? ???: ??????? (?????) ? ??????? ??????? (?????) ? ???????? ????? ???? ? ??? ???? ????? ??? ????? ???????? ??? ??????? ? ??? ???? ???? ???? ??????? ??? ??????? ? ?? ??? ??? ? ???? ?? ??? ??? ? ????? ???? ????)",,
reasons_not_attend,overcrowded,School and classes are overcrowded,?????? ??????? ???????,,
reasons_not_attend,lack_of_staff,"Lack of staff to run the school (Examples include: Lack of teachers, Lack of skilled/trained teachers, Lack of gender appropriate teachers/staff)","??? ??? ???????? ????? ?????? ??????? (???? ???????: ??? ???????? ? ??? ????????  / ???????? ? ??? ???????? / ???????? ????????? ???? ?????)",,
reasons_not_attend,poor_infrastructure,"The school infrastructure is poor (Examples include: The schools building is in poor condition (e.g. lack of furniture, no electricity, water leaks, poor latrines, poor amenities, etc.), The WASH facilities are in poor conditions (latrines maintenance, smell, lightning, gender segregation, etc.)","?????? ??????? ??????? ???? (???? ??????? ?? ???: ???? ??????? ?? ???? ???? (??? ???? ?????? ??? ?????? ? ??? ???? ???????? ? ???? ?????? ? ??????? ?????? ? ???) ? ????? ?????? ?????? ????? ?? ???? ???? (????? ???????? ? ??????? ???????? ? ????? ??? ??????? ? ??? ??? ???)",,
reasons_not_attend,curriculum,The curriculum and teaching are not adapted for our children (Examples include: Curriculum is not appropriate; Language is not appropriate),?? ??? ????? ??????? ???????? ?? ??????? (???? ???????: ??????? ???????? ??? ?????? ? ????? ??? ??????),,
reasons_not_attend,children_working,"Our children are busy working or supporting the household (Examples include: Children need to stay at home and assist the family with household chores or contribute to HH income, Early marriage)",????? ??????? ?? ????? ?? ??? ?????? (???? ??????? ?? ???: ????? ??????? ??? ?????? ?? ?????? ??????? ?????? ?? ???? ??????? ???????? ?? ???????? ?? ??? ?????? ? ?????? ??????),,
reasons_not_attend,parental_refusal,"Parental refusal to send children to school (Examples include: Customs/tradition, Don't believe schooling is necessary/do not consider education important, Missed too much school to make up, Children shouldn't get western education)","??? ???????? ????? ??????? ??? ??????? (?? ??????? ??? ???: ??????? / ???????? ? ?? ????? ?? ??????? ????? / ?? ????? ??????? ????? ? ?????? ?????? ?? ??????? ?? ??????? ??????? ? ???? ??? ???? ??????? ??? ??????? ??????)",,
reasons_not_attend,uninterested,Lack of interest of children in education.,??? ?????? ??????? ????????.,,
reasons_not_attend,other,Other,????,,
,,,,,
employment_barrires,increased_competition,Increased competition for jobs; not enough jobs for everyone,????? ???????? ??? ??????? / ?? ???? ????? ????? ??????,,
employment_barrires,jobs_far,Available jobs are too far away,??????? ??????? ????? ???,,
employment_barrires,only_low_available,"Only low-skilled, socially degrading or low-paid jobs are available","????? ????? ?????? ???????? ???? ?? ??????? ???????? ?? ???????? ?? ?????",,
employment_barrires,underqualified_for_jobs,Underqualified for available jobs,??? ???? ??????? ???????,,
employment_barrires,lack_of_connections,Lack of family/personal connections,??? ???? ??????? ?????? / ????? ( ????? ?? ??????),,
employment_barrires,none,None,?? ??? ???? ??????,,
employment_barrires,other,Other,????,,
,,,,,
intentions12,current,Remain in the location,?????? ?? ??????,,
intentions12,return,Return to area of origin,?????? ??? ????? ?????,,
intentions12,move_iraq,Move to another location - inside Iraq,???????? ??? ???? ??? ( ???? ??????),,
intentions12,move_other,Move to another location - outside Iraq,???????? ??? ???? ??? ( ???? ??????),,
intentions12,dnk,Do not know - waiting to make a decision,?? ???? – ???????? ??? ????? ??????,,
,,,,,
ynd1,yes,Yes,???,,
ynd1,no,No,???,,
ynd1,decline_to_answer,Decline to answer,???? ??? ???????,,
,,,,,
shelter_issues,none,No issues,?? ???? ?????,,
shelter_issues,uxo,Contamination from explosive hazards,???? ?????? ?? ????? ?????????,,
shelter_issues,flood_landslide,Land at risk of flooding or landslides,??? ????? ???? ????????? ?? ?????????? ???????,,
shelter_issues,waste_dumping,Proximity to solid waste dumping site,????? ?? ???? ????? ???????? ??????,,
shelter_issues,fire,Fire risks,????? ?????? ????,,
shelter_issues,insicure_isolated,Shelter located in an insicure or isolated area,???? ?????? ?? ????? ??? ???? ?? ??????,,
shelter_issues,not_solid,Shelter not solid enough to offer protection from intruders,?????? ??? ????? ??? ??? ??????? ?????? ??????? ?? ?????????,,
shelter_issues,no_fence,Shelter not fenced,?? ???? ???? ??????,,
shelter_issues,no_tenure,Shelter without security of tenure,?? ???? ???? ??????? ??????,,
shelter_issues,no_separated_rooms,Shelter without separate rooms,???? ??? ??? ??????,,
shelter_issues,no_space,"Not enough space or lack of space inside the shelter (min 5,5m2 per person incl. space for kitchen and wash facilities)",?? ???? ????? ????? ?? ??? ???? ????? ???? ?????? (??? ???? 5.5 ? 2 ????? ?????? ????? ??? ?????? ????????),,
shelter_issues,low_high_ceilings,Ceilings are too high or too low,?????? ( ??????) ?????? ???? ?? ?????? ????,,
shelter_issues,no_light,Lack of natural lighting,??? ???? ????? ?????? ( ?? ????? ????),,
shelter_issues,leaking,Leaking roof during rain,????? ?? ????? ????? ????? ,,
shelter_issues,insulation,Shelter poorly insulated from hot/cold weather,???? ???? ????? ?? ???????? ?? ???? ?? ?????,,
shelter_issues,openings_walls,Openings on the walls,????? ?? ???????,,
shelter_issues,broken_windows,Broken windows,????? ??????,,
shelter_issues,no_ventilation,Lack or limited ventilation,"??? ?? ????? ?????? (???? ????? ???? 1 ? 2 ??? ???? ???? ?? ?????? ? 0.5 ? 2 ??? ??????)",,
shelter_issues,no_electrical,No electrical connection,?? ???? ????? ??????? ( ?? ???? ???? ??????),,
shelter_issues,missing_washing,Missing or substandard washing facilities,????? ?????? ?????? ?? ??? ???????,,
shelter_issues,missing_cooking,Lack of access to cooking facilities,??? ?????? ??? ????? ?????,,
shelter_issues,bends_structure,"Bends/failure in structural components (walls, beams, slab, column)","?????????? ?? ???????? ???????? (????? ? ???????? ??????? ? ??????)",,
shelter_issues,other,Other,????,,
,,,,,
shelter_better,protec_hazards,"Protection from hazards  (contamination from explosive hazards, land at risk of flooding or landslides, solid waste dumping site, fire risks, etc.)","??????? ?? ??????? (?????? ?? ?????? ????? ??????? ???????? ? ??????? ??????? ???? ????????? ?? ?????????? ??????? ? ???? ?????? ?? ???????? ?????? ? ????? ?????? ? ???.)",,
shelter_better,improve_tenure,Improve security of tenure,????? ??? ???????,,
shelter_better,improve_safety,"Improve safety and security (shelter located in an insecure/ isolated area, shelter not solid enough to offer protection from intruders, not fenced, etc.)","????? ??????? ?????? (?????? ??????? ?? ????? ??? ???? / ?????? ? ??????? ??? ???? ??? ??? ??????? ?????? ??????? ?? ????????? ? ???? ??????? ? ???? ?????? ?????? ? ???)",,
shelter_better,improve_privacy,"Improve privacy and dignity (no separate rooms, not enough space, shared facilities such as toilets & showers, low/high ceilings, lack of ventilation, lack of natural lighting)","????? ???????? ???????? (?? ???? ??? ?????? ? ?? ???? ????? ????? ? ????? ?????? ??? ???????? ?????????? ? ?????? ???????? / ??????? ? ??? ??????? ? ??? ??????? ????????)",,
shelter_better,protect_climate,"Protect from climatic conditions (leaking roof, floor not insulated, opening on the walls, broken windows, lack of ventilation, missing heating system, etc.) ","????? ?? ?????? ???????? (????? ????? ? ??????? ??? ?????? ? ?????? ??? ??????? ? ??????? ???????? ? ??? ??????? ? ???? ??????? ??????? ? ???.)",,
shelter_better,improve_infrastructure,"Improve basic infrastructures and utilities (access to electricity, cooking and bathing/toilet  facilities)",????? ????? ??????? ???????? ???????? (?????? ??? ???????? ?????? ?????? ????????? / ???????),,
shelter_better,improve_structure,"Improve structural stability of the building (signs of failure such as leaning walls, big cracks and bends in structural components  - beam, slab, column, rafter, purlin and wall)","????? ????????? ??????? ?????? (?????? ?????? ??? ??????? ??????? ? ?????? ??????? ??????????? ?? ???????? ????????? ??????? ? ?????? ? ??????? ??????? ? ??????? ???????)",,
shelter_better,none,No improvements needed (my shelter is good as it is),?? ???? ??? ??????? (?????? ????? ?? ??? ??? ??),,
shelter_better,other,Other,????,,
,,,,,
info_mode,direct_obs,Direct observation,?? ???? ???????? ????????,,
info_mode,face_cmmunic,Face-to-face communication (e.g. from friends),????? ????? ????? ???? ( ?? ???????? ?? ??????? ?????),,
info_mode,television,Television,?? ???????,,
info_mode,telephone,Telephone/mobile phone (Voice call),?????? ????? ?? ????????,,
info_mode,mobile,Mobile phone (text SMS),????? ???? ?? ????????,,
info_mode,facebook_app,Facebook (app),????? ??????,,
info_mode,facebook_messenger,Facebook (messenger),????? ?????? ??????,,
info_mode,whatsapp,Whatsapp,??????,,
info_mode,viber,Viber,?????,,
info_mode,other_social,"Other social networks (Skype, instagram, twitter)","????? ??????? ????????? ??????( ?????? ?????? ????????? ?????)",,
info_mode,notice_board,Notice boards and posters,???? ??????? ???????,,
info_mode,newspapers,Newspapers and magazines,??????? ????????,,
info_mode,leaflet,Printed leaflet,????? ??????,,
info_mode,loud_speakers,Loud speakers,?????? ?????,,
info_mode,radio,Radio,???????,,
info_mode,other,Other,????,,
,,,,,
aid_type,cash,Cash,??? / ????,,
aid_type,food,Food,????,,
aid_type,water,Water,???,,
aid_type,fuel,Fuel,????,,
aid_type,shelter,Shelter,????,,
aid_type,seasonal_items,Seasonal items,???? ??????,,
aid_type,healthcare,Health services,??????? ????,,
aid_type,other_nfi,Other non-food items,???? ??? ?????? ????,,
aid_type,education,Education Services,????? ???????,,
aid_type,protection,Protection services (legal assistance; psycho-social support; GBV services; child protection services; explosive hazard risk education),????? ??????? (???????? ????????? ? ????? ??????-????????? ? ????? ????? ?????? ??? ????? ????????? ? ????? ????? ????? ? ??????? ??? ????? ?????????),,
,,,,,
aid_feedback,aid_worker_home,Face to face (at home) with aid worker,????? ????? ????? ???? ( ?? ??????) ?? ???? ???????,,
aid_feedback,aid_worker_office,Face to face (in office/other venue) with aid worker,????? ????? ????? ???? ( ?? ?????? ?? ???? ???) ?? ???? ???????,,
aid_feedback,member_community,Face to face with member of the community ,???? ???? ?? ??? ?? ???????,,
aid_feedback,phone_call,Phone call,?????? ??????,,
aid_feedback,sms,"SMS (WhatsApp, Viber, etc.)","??????? ?????? ??????? (WhatsApp ? ????? ? ???.)",,
aid_feedback,email,E-mail,?????? ?????????? / ?????,,
aid_feedback,letter,Letter,????? ????? / ??????,,
aid_feedback,social_media,"Social media (Facebook, etc.)","????? ??????? ????????? (Facebook ? ???.)",,
aid_feedback,suggestion_box,Complaints/suggestions box,????? ??????? ???????????,,
aid_feedback,other,Other,????,,
,,,,,
aid_not_satisfied,quality,Quality not good enough,??????? ???? ???? ??? ??? ???????,,
aid_not_satisfied,quantity,Quantity not enough,?????? ??? ?????,,
aid_not_satisfied,delays,Delays in delivery of aid,??????? ?? ????? ????????,,
aid_not_satisfied,other,Other,????,,
,,,,,
ngo,mcna01,ACF,ACF,,
ngo,mcna02,ACTED,ACTED,,
ngo,mcna03,COOPI,COOPI,,
ngo,mcna04,Human Appeal,Human Appeal,,
ngo,mcna05,INTERSOS,INTERSOS,,
ngo,mcna06,IOM,IOM,,
ngo,mcna07,IRC,IRC,,
ngo,mcna08,Islamic Relief,Islamic Relief,,
ngo,mcna09,Justice Center,Justice Center,,
ngo,mcna10,Medair,Medair,,
ngo,mcna11,Mercy Corps,Mercy Corps,,
ngo,mcna12,NRC,NRC,,
ngo,mcna13,Oxfam,Oxfam,,
ngo,mcna14,People in Need,People in Need,,
ngo,mcna15,PUI,PUI,,
ngo,mcna16,REACH Initiative,REACH Initiative,,
ngo,mcna17,REACH Iraq,REACH Iraq,,
ngo,mcna21,Save The Children,Save The Children,,
ngo,mcna18,Shareteah SHO,Shareteah SHO,,
ngo,mcna19,SSORD,SSORD,,
ngo,mcna20,ZOA International,ZOA International,,
ngo,other,Other,????,,
,,,,,
intention_ret,unstable,Security situation in return area is unstable (including presence of armed groups). ,????? ?????? ?? ????? ?????? ??? ????? (??? ?? ??? ???? ?????? ?????).,,
intention_ret,uxo,"Presence of unexploded ordinances (e.g. mines, bombs, IEDs). ",???? ???? ??? ?????? (??? ??????? ???????? ???????? ???????).,,
intention_ret,legal_concerns,"Legal and physical protection concerns (e.g. threats of violence;; detention risk; GBV risk; forced recruitment risk, etc.). ","????? ??????? ????????? ???????? (??? ???? ?????? ? ????????? ?????? ? ????? ???????? ? ????? ????? ?????? ?? ??? ????? ? ??? ??????? ?????? ? ???).",,
intention_ret,no_basic_needs,"Unavailability of basic services (e.g. water, electricity, health, education). ",??? ???? ??????? ???????? (??? ????? ????????? ?????? ????????).,,
intention_ret,no_property,Property destroyed/ severely damaged/ looted/ occupied. ,????????? ???? ???? / ????? ???? / ??? / ???????.,,
intention_ret,no_livelihoods,Lack of livelihood opportunities. ,??? ??? ??? ?????.,,
intention_ret,secure_civil_doc,Necessary to secure civil documentation,??????? ?????? ??????? ???????,,
intention_ret,lack_security_women_aod,Lack of safety and security for women and girls in area of displacement,?????? ??????? ?????? ?????? ???????? ?? ????? ??????,,
intention_ret,community_tension,Inter-communal or inter-tribal tensions. ,???????? ??? ??????? ?? ???????.,,
,,,,,
disabilities,no_difficulty,No difficulty,?? ???? ??????,,
disabilities,some_difficulty,Some difficulty,??? ?? ???????,,
disabilities,a_difficulty,A lot of difficulty,?????? ?? ???????,,
disabilities,cannot_all,Cannot do at all,?? ?????? ?????? ??? ??? ???????,,
,,,,,
unsafe_areas,facilities,Latrines and bathing facilities,???????? ?????? ?????????,,
unsafe_areas,markets,Markets,???????,,
unsafe_areas,distribution_areas,Distribution areas,????? ???????,,
unsafe_areas,water_points,Water points,???? ??????,,
unsafe_areas,social_areas,Social / community areas,??????? ?????????? ?? ????????,,
unsafe_areas,way_to_school,On their way to school,?? ?????? ??? ???????,,
unsafe_areas,way_to_centers,On their way to women community centers / health centers,?? ?????? ??? ??????? ????????? ???????? / ??????? ??????,,
unsafe_areas,do_not_know,Do not know,?? ????,,
unsafe_areas,none,None,?? ???,,
,,,,,
missing_docs_a18,valid,Yes,??? ,,
missing_docs_a18,non_valid,No,???,,
missing_docs_a18,no_one,No one above 18 years is applicable for this document,?? ???? ??? ???? ??? 18 ????? ????? ??? ??? ???????,,
missing_docs_a18,do_not_know,Do not know,?? ????,,
missing_docs_a18,decline,Decline to answer,???? ?? ????,,
,,,nem fielaan,,
missing_docs_u18,valid,Yes,??? ,,
missing_docs_u18,non_valid,No,???,,
missing_docs_u18,no_one,No one under 18 years is applicable for this document,?? ???? ??? ???? ??? ??18 ????? ????? ??? ??? ???????,,
missing_docs_u18,do_not_know,Do not know,?? ????,,
missing_docs_u18,decline,Decline to answer,???? ?? ????,,
,,,,,
use_of_soap,not,Don't use soap,?????? ?????? ??? ??????? ???? ?? ???????,,
use_of_soap,handwashing,Handwashing,??????? ???? ??????,,
use_of_soap,bathing,Bathing,?????????,,
use_of_soap,laundry,Laundry,??????,,
use_of_soap,dish_washing,Dish washing,????? ?? ??? ??????,,
use_of_soap,other,Other,????,,
,,,,,
info_aid,safety,Safety and security,????? ???????,,
info_aid,housing,Status of housing,??? ??????,,
info_aid,livelihoods,Livelihoods,?????? ????????,,
info_aid,water,Water services,????? ??????,,
info_aid,electricity,Electricity services,????? ????????,,
info_aid,education,Education,???????,,
info_aid,healthcare,Healthcare,??????? ??????,,
info_aid,aid,Humanitarian assistance,????????? ?????????,,
info_aid,legal,Legal services,????? ???????,,
info_aid,property,"House, land and property services",????? ??????? ???????? ??????????,,
info_aid,uxo,"Explosive hazards clearance (mines, bombs, IEDs)",????? ????? ????????? (??????? ???????? ???????? ???????),,
info_aid,documentation,Renewing official documentation,????? ??????? ???????,,
info_aid,none,I do not want to receive information,?? ???? ???? ?????????,,
info_aid,other,Other,????,,
,,,,,
info_provider,friends_in_aoo,Friends and family living in the AoO,???????? ???????? ????? ?????? ?? ????? ??????,,
info_provider,friends_visited_aoo,Friends and family that visited the AoO in the past 30 days,???????? ???????? ????? ????? ????? ????? ?? ???????? ????? ???????,,
info_provider,friends_not_been_in_aoo,Friends and family that have not been in the AoO,???????? ???????? ????? ?? ?????? ?? ????? ?????,,
info_provider,local_authorities,Local authorities,??????? ???????,,
info_provider,national_authorities,National authorities,??????? ???????,,
info_provider,ngo,NGO&humanitarian actors,???????? ??? ???????? / ?????? ??????? ?????????,,
info_provider,religious,Religious leaders,??????? ????????,,
info_provider,mukhtars,Mukhtars,????????,,
info_provider,sector_leaders,Sector leaders,????? ??????,,
info_provider,schools,Schools and community centres,??????? ???????? ?????????,,
info_provider,other,Others,????,,
,,,,,
property_damaged,yes,Yes,???,,
property_damaged,no,No,???,,
property_damaged,not_own,I do not own property,???? ??? ??? ?????,,
,,,,,
specific_needs,unaccompanied,Unaccompanied or separate persons,????? ??? ??????? ?? ???????,,
specific_needs,health_condition,Persons with serious health conditions,??????? ????? ?????? ?? ???? ???? ?????,,
specific_needs,protection_need,Persons with special legal or physical protection needs,??????? ??? ?????????? ?????? ??????? ????????? ?? ???????,,
specific_needs,single_women,Single women,?????? ????????,,
specific_needs,fmhh,Women-headed households,????? ???? ?????? ????,,
specific_needs,disabilities,Persons with disabilities,??????? ??? ?????????? ??????,,
specific_needs,mental_health,Persons with mental health problems,??????? ????? ?????? ?? ????? ????? ???????,,
specific_needs,age,Older persons,???? ????,,
specific_needs,illeterate,Persons who cannot read,??????? ????? ?? ???????? ???????,,
specific_needs,other,Other,??? ??? (???? ???????),,
,,,,,
education_level,none,No education or elementary school not finished,?? ???? ????? ?? ????? ???????? ?? ???? ???,,
education_level,elementary,Elementary school finished,????? ??????? ??????????,,
education_level,secondary,Secondary school finished,????? ??????? ????????,,
education_level,professional,Professional diploma,??????? ??????,,
education_level,university,University degree,????? ??????,,
,,,,,
yndd_u18,yes,Yes,???,,
yndd_u18,no,No,???,,
yndd_u18,do_not_know,Do not know,?? ????,,
yndd_u18,decline_to_answer,Decline to answer,???? ??? ???????,,
yndd_u18,no_one,No one under 18 years in households,?? ???? ??? ???? ??? ??18,,
,,,,,
cluster,cluster_location_id_0001,0001 (Amedi),0001 (Amedi),duhok,
cluster,cluster_location_id_0002,0002 (Chamanke),0002 (Chamanke),duhok,
cluster,cluster_location_id_0003,0003 (Deraluk),0003 (Deraluk),duhok,
cluster,cluster_location_id_0004,0004 (Inishke),0004 (Inishke),duhok,
cluster,cluster_location_id_0005,0005 (Kaniya Mala),0005 (Kaniya Mala),duhok,
cluster,cluster_location_id_0006,0006 (Qadish Collective),0006 (Qadish Collective),duhok,
cluster,cluster_location_id_0007,0007 (Sarsink),0007 (Sarsink),duhok,
cluster,cluster_location_id_0008,0008 (Mizi Village),0008 (Mizi Village),duhok,
cluster,cluster_location_id_0009,0009 (Nahla Area),0009 (Nahla Area),duhok,
cluster,cluster_location_id_0010,0010 (Azadi),0010 (Azadi),duhok,
cluster,cluster_location_id_0011,0011 (Al Sinaah),0011 (Al Sinaah),duhok,
cluster,cluster_location_id_0012,0012 (Bahdinan),0012 (Bahdinan),duhok,
cluster,cluster_location_id_0013,0013 (Baroshke),0013 (Baroshke),duhok,
cluster,cluster_location_id_0014,0014 (Bazaar),0014 (Bazaar),duhok,
cluster,cluster_location_id_0015,0015 (Dabin 2),0015 (Dabin 2),duhok,
cluster,cluster_location_id_0016,0016 (Diyari),0016 (Diyari),duhok,
cluster,cluster_location_id_0017,0017 (Eminke),0017 (Eminke),duhok,
cluster,cluster_location_id_0018,0018 (Etit),0018 (Etit),duhok,
cluster,cluster_location_id_0019,0019 (Kora),0019 (Kora),duhok,
cluster,cluster_location_id_0020,0020 (Kevila),0020 (Kevila),duhok,
cluster,cluster_location_id_0021,0021 (Masik-1),0021 (Masik-1),duhok,
cluster,cluster_location_id_0022,0022 (Mazi),0022 (Mazi),duhok,
cluster,cluster_location_id_0023,0023 (Nazarke),0023 (Nazarke),duhok,
cluster,cluster_location_id_0024,0024 (Qassara),0024 (Qassara),duhok,
cluster,cluster_location_id_0025,0025 (Sarbasti),0025 (Sarbasti),duhok,
cluster,cluster_location_id_0026,0026 (Shakhke),0026 (Shakhke),duhok,
cluster,cluster_location_id_0027,0027 (Zawita),0027 (Zawita),duhok,
cluster,cluster_location_id_0028,0028 (Avrike),0028 (Avrike),duhok,
cluster,cluster_location_id_0029,0029 (Zeri Land),0029 (Zeri Land),duhok,
cluster,cluster_location_id_0030,0030 (Baroshka Saadin),0030 (Baroshka Saadin),duhok,
cluster,cluster_location_id_0031,0031 (Rizgari),0031 (Rizgari),duhok,
cluster,cluster_location_id_0032,0032 (Avro City),0032 (Avro City),duhok,
cluster,cluster_location_id_0033,0033 (Bajit Kandala),0033 (Bajit Kandala),duhok,
cluster,cluster_location_id_0034,0034 (Bakhitme),0034 (Bakhitme),duhok,
cluster,cluster_location_id_0035,0035 (Batel),0035 (Batel),duhok,
cluster,cluster_location_id_0036,0036 (Fayda),0036 (Fayda),duhok,
cluster,cluster_location_id_0037,0037 (Girsheen),0037 (Girsheen),duhok,
cluster,cluster_location_id_0038,0038 (Misereek),0038 (Misereek),duhok,
cluster,cluster_location_id_0039,0039 (Namrike),0039 (Namrike),duhok,
cluster,cluster_location_id_0040,0040 (Semel),0040 (Semel),duhok,
cluster,cluster_location_id_0041,0041 (Shariya),0041 (Shariya),duhok,
cluster,cluster_location_id_0042,0042 (War City),0042 (War City),duhok,
cluster,cluster_location_id_0043,0043 (Domiz-Halat),0043 (Domiz-Halat),duhok,
cluster,cluster_location_id_0044,0044 (Kherava),0044 (Kherava),duhok,
cluster,cluster_location_id_0045,0045 (Old Mam Shvana),0045 (Old Mam Shvana),duhok,
cluster,cluster_location_id_0046,0046 (Old Qasr Yazddin),0046 (Old Qasr Yazddin),duhok,
cluster,cluster_location_id_0047,0047 (Old Sorka),0047 (Old Sorka),duhok,
cluster,cluster_location_id_0048,0048 (Marina),0048 (Marina),duhok,
cluster,cluster_location_id_0049,0049 (Chamkork),0049 (Chamkork),duhok,
cluster,cluster_location_id_0050,0050 (Darkar),0050 (Darkar),duhok,
cluster,cluster_location_id_0051,0051 (Diraboon),0051 (Diraboon),duhok,
cluster,cluster_location_id_0052,0052 (Qarawla),0052 (Qarawla),duhok,
cluster,cluster_location_id_0053,0053 (Levo),0053 (Levo),duhok,
cluster,cluster_location_id_0054,0054 (Ashe Chami Sector),0054 (Ashe Chami Sector),duhok,
cluster,cluster_location_id_0055,0055 (Bazar Sector),0055 (Bazar Sector),duhok,
cluster,cluster_location_id_0056,0056 (Betase Sector),0056 (Betase Sector),duhok,
cluster,cluster_location_id_0057,0057 (Bedar Sector),0057 (Bedar Sector),duhok,
cluster,cluster_location_id_0058,0058 (Khrababka Sector),0058 (Khrababka Sector),duhok,
cluster,cluster_location_id_0059,0059 (Rkawa Sector),0059 (Rkawa Sector),duhok,
cluster,cluster_location_id_0060,0060 (Abasiya Sector),0060 (Abasiya Sector),duhok,
cluster,cluster_location_id_0061,0061 (Firqa Sector),0061 (Firqa Sector),duhok,
cluster,cluster_location_id_0062,0062 (Kochka Honari),0062 (Kochka Honari),duhok,
cluster,cluster_location_id_0063,0063 (Gofk),0063 (Gofk),duhok,
cluster,cluster_location_id_0064,0064 (Bersive),0064 (Bersive),duhok,
cluster,cluster_location_id_0065,0065 (Grksindi),0065 (Grksindi),duhok,
cluster,cluster_location_id_0066,0066 (Andazyaran),0066 (Andazyaran),erbil,
cluster,cluster_location_id_0067,0067 (Bahrka center),0067 (Bahrka center),erbil,
cluster,cluster_location_id_0068,0068 (Hay Askary),0068 (Hay Askary),erbil,
cluster,cluster_location_id_0069,0069 (Kani Qarzhala),0069 (Kani Qarzhala),erbil,
cluster,cluster_location_id_0070,0070 (Kawergosk),0070 (Kawergosk),erbil,
cluster,cluster_location_id_0071,0071 (Khabat),0071 (Khabat),erbil,
cluster,cluster_location_id_0072,0072 (Kurd Stan),0072 (Kurd Stan),erbil,
